config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol,error,output_dir,recovered_checkpoint,prediction_file
32,0,success,0.004997326087723195,2.9672181002719814e-05,6832.094644784927,1801,val_loss_stagnation,128,1,True,0.1,500,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_32/run_0,,
32,1,success,0.004918440226007111,2.1565548356521904e-05,10800.140530347824,3353,timeout,128,1,True,0.1,500,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_32/run_1,,
32,2,success,0.004295030523421499,1.7732866898224814e-05,6079.996163606644,3951,val_loss_stagnation,128,1,True,0.1,500,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_32/run_2,,
33,0,success,0.00424657681420059,2.0490638124951357e-05,10801.447237253189,4064,timeout,512,1,True,0.1,256,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_33/run_0,,
33,1,success,0.005098556850799582,2.2068604776653574e-05,6999.649521350861,2251,val_loss_stagnation,512,1,True,0.1,256,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_33/run_1,,
33,2,success,0.004437245728447657,1.9216492879032178e-05,10802.393909692764,3298,timeout,512,1,True,0.1,256,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_33/run_2,,
34,0,success,0.004980198286658743,2.853767570701565e-05,1005.6898057460785,3051,val_loss_stagnation,128,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_34/run_0,,
34,1,success,0.005467270560390715,2.4628854520804233e-05,994.4021503925323,3101,val_loss_stagnation,128,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_34/run_1,,
34,2,success,0.005420157981525607,2.5037461929405623e-05,1248.3037931919098,3901,val_loss_stagnation,128,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_34/run_2,,
35,0,success,0.004979968992970181,2.9537612262533863e-05,531.320990562439,3601,val_loss_stagnation,256,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_35/run_0,,
35,1,success,0.005512234778896912,2.569719482940815e-05,567.8120074272156,3901,val_loss_stagnation,256,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_35/run_1,,
